Field,Raw_Value,Normalized_Value,Confidence,Method,Explanation
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture V6.5', tags='Deployment, Eneo'",6.5,1.0,version_extract,Version '6.5' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture V6.7', tags='Development, Bug Fixes'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture V6.7', tags='Development, Bug Fixes, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto GnizeV1', tags='Meeting'",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture V6.5', tags='Development, Eneo'",6.5,1.0,version_extract,Version '6.5' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Review, Capture 6.6'",6.6,1.0,version_extract,Version '6.6' extracted
Version,"project='Foto GnizeV1', tags='Meeting, Consultation'",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto GnizeV1', tags='Meeting, Consultation'",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags='Meeting, Consultation'",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags='Consultation'",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto GnizeV1', tags='Meeting'",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Review, Capture 6.6'",6.6,1.0,version_extract,Version '6.6' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Eneo, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Development, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Meeting, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='FotoCapture', tags='Capture 6.7, Meeting'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='FotoCapture', tags='Review, Capture 6.7'",6.7,1.0,version_extract,Version '6.7' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Deployment, Testing'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Development'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags='Meeting'",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags=''",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags=''",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags=''",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags=''",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags=''",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto GnizeV1', tags=''",1.0,1.0,version_extract,Version '1.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
Version,"project='Foto Gnize V2', tags=''",2.0,1.0,version_extract,Version '2.0' extracted
